"1","Dr. Kiran Kumar","Pediatrics","Chennai","Tamil Nadu"
"795","Dr. Rajesh Kumar","Pulmonology","Hyderabad","Telangana"
"796","Dr. Kavita Verma","Dermatology","Kolkata","West Bengal"
"797","Dr. Shreya Kumar","Dermatology","Lucknow","Uttar Pradesh"
"798","Dr. Sunil Sharma","Pediatrics","Bengaluru","Karnataka"
"799","Dr. Pooja Reddy","ENT","Delhi","Delhi"
"800","Dr. Kiran Iyer","Gastroenterology","Pune","Maharashtra"
"801","Dr. Kiran Chopra","Neurology","Ahmedabad","Gujarat"
"802","Dr. Vijay Kumar","Orthopedics","Pune","Maharashtra"
"803","Dr. Sunil Kumar","Neurology","Lucknow","Uttar Pradesh"
"804","Dr. Shreya Chopra","ENT","Jaipur","Rajasthan"
"805","Dr. Sunil Sharma","General Medicine","Bengaluru","Karnataka"
"806","Dr. Kiran Kumar","Dermatology","Jaipur","Rajasthan"
"807","Dr. Anita Sharma","Gynecology","Jaipur","Rajasthan"
"808","Dr. Shreya Kumar","ENT","Pune","Maharashtra"
"809","Dr. Priya Yadav","Gynecology","Kolkata","West Bengal"
"810","Dr. Deepak Yadav","ENT","Jaipur","Rajasthan"
"811","Dr. Neha Kumar","Urology","Lucknow","Uttar Pradesh"
"812","Dr. Sunil Reddy","Neurology","Ahmedabad","Gujarat"
"813","Dr. Ritu Sharma","Cardiology","Jaipur","Rajasthan"
"814","Dr. Suresh Verma","Dermatology","Delhi","Delhi"
"815","Dr. Aarti Singh","Dermatology","Hyderabad","Telangana"
"816","Dr. Ritu Verma","Orthopedics","Bengaluru","Karnataka"
"817","Dr. Ritu Singh","Pediatrics","Bengaluru","Karnataka"
"818","Dr. Deepak Chopra","Psychiatry","Delhi","Delhi"
"819","Dr. Rajesh Verma","Oncology","Delhi","Delhi"
"820","Dr. Anita Das","ENT","Lucknow","Uttar Pradesh"
"821","Dr. Neha Iyer","Oncology","Pune","Maharashtra"
"822","Dr. Shreya Singh","Neurology","Ahmedabad","Gujarat"
"823","Dr. Pooja Reddy","Oncology","Pune","Maharashtra"
"824","Dr. Meena Verma","Gynecology","Jaipur","Rajasthan"
"825","Dr. Sunil Kumar","Cardiology","Chennai","Tamil Nadu"
"826","Dr. Pooja Das","Cardiology","Lucknow","Uttar Pradesh"
"827","Dr. Shreya Das","ENT","Hyderabad","Telangana"
"828","Dr. Neha Verma","ENT","Pune","Maharashtra"
"829","Dr. Rohit Patel","Cardiology","Chennai","Tamil Nadu"
"830","Dr. Aarti Iyer","Gastroenterology","Lucknow","Uttar Pradesh"
"831","Dr. Neha Sharma","ENT","Lucknow","Uttar Pradesh"
"832","Dr. Neha Verma","Psychiatry","Delhi","Delhi"
"833","Dr. Suresh Sharma","Gastroenterology","Hyderabad","Telangana"
"834","Dr. Sunil Iyer","Oncology","Delhi","Delhi"
"835","Dr. Priya Verma","General Medicine","Bengaluru","Karnataka"
"836","Dr. Anita Iyer","Neurology","Delhi","Delhi"
"837","Dr. Ritu Singh","Gastroenterology","Bengaluru","Karnataka"
"838","Dr. Shreya Yadav","Dermatology","Chennai","Tamil Nadu"
"839","Dr. Vijay Iyer","Pediatrics","Mumbai","Maharashtra"
"840","Dr. Meena Iyer","General Medicine","Mumbai","Maharashtra"
"841","Dr. Anita Singh","Gastroenterology","Hyderabad","Telangana"
"842","Dr. Rajesh Chopra","Dermatology","Kolkata","West Bengal"
"843","Dr. Amit Sharma","Urology","Lucknow","Uttar Pradesh"
"844","Dr. Prakash Patel","Psychiatry","Chennai","Tamil Nadu"
"845","Dr. Shreya Reddy","Orthopedics","Kolkata","West Bengal"
"846","Dr. Anita Das","Oncology","Hyderabad","Telangana"
"847","Dr. Neha Verma","Gastroenterology","Mumbai","Maharashtra"
"848","Dr. Kavita Yadav","Oncology","Kolkata","West Bengal"
"849","Dr. Kiran Reddy","Urology","Jaipur","Rajasthan"
"850","Dr. Anil Singh","Urology","Kolkata","West Bengal"
"851","Dr. Aarti Chopra","Gynecology","Chennai","Tamil Nadu"
"852","Dr. Neha Patel","Urology","Bengaluru","Karnataka"
"853","Dr. Sunil Das","Cardiology","Lucknow","Uttar Pradesh"
"854","Dr. Prakash Kumar","General Medicine","Bengaluru","Karnataka"
"855","Dr. Anita Singh","Orthopedics","Pune","Maharashtra"
"856","Dr. Pooja Kumar","Psychiatry","Pune","Maharashtra"
"857","Dr. Kiran Singh","ENT","Hyderabad","Telangana"
"858","Dr. Amit Yadav","Gynecology","Bengaluru","Karnataka"
"859","Dr. Ritu Singh","Psychiatry","Kolkata","West Bengal"
"860","Dr. Meena Patel","Psychiatry","Pune","Maharashtra"
"861","Dr. Priya Reddy","Urology","Ahmedabad","Gujarat"
"862","Dr. Aarti Sharma","Dermatology","Ahmedabad","Gujarat"
"863","Dr. Anil Chopra","Psychiatry","Pune","Maharashtra"
"864","Dr. Aarti Verma","Oncology","Bengaluru","Karnataka"
"865","Dr. Rohit Yadav","Orthopedics","Lucknow","Uttar Pradesh"
"866","Dr. Priya Sharma","Pediatrics","Jaipur","Rajasthan"
"867","Dr. Prakash Yadav","Oncology","Chennai","Tamil Nadu"
"868","Dr. Kavita Verma","Oncology","Ahmedabad","Gujarat"
"869","Dr. Amit Yadav","General Medicine","Kolkata","West Bengal"
"870","Dr. Meena Yadav","Dermatology","Ahmedabad","Gujarat"
"871","Dr. Rohit Patel","General Medicine","Pune","Maharashtra"
"872","Dr. Rajesh Kumar","Neurology","Jaipur","Rajasthan"
"873","Dr. Aarti Chopra","Gastroenterology","Kolkata","West Bengal"
"874","Dr. Meena Singh","Urology","Bengaluru","Karnataka"
"875","Dr. Ritu Sharma","Gynecology","Jaipur","Rajasthan"
"876","Dr. Ritu Das","Pulmonology","Hyderabad","Telangana"
"877","Dr. Suresh Verma","General Medicine","Lucknow","Uttar Pradesh"
"878","Dr. Deepak Patel","Pulmonology","Chennai","Tamil Nadu"
"879","Dr. Anil Reddy","General Medicine","Mumbai","Maharashtra"
"880","Dr. Aarti Chopra","Pulmonology","Mumbai","Maharashtra"
"881","Dr. Vijay Yadav","Neurology","Ahmedabad","Gujarat"
"882","Dr. Kavita Reddy","Psychiatry","Ahmedabad","Gujarat"
"883","Dr. Shreya Chopra","Urology","Ahmedabad","Gujarat"
"884","Dr. Shreya Singh","Urology","Bengaluru","Karnataka"
"885","Dr. Suresh Singh","General Medicine","Ahmedabad","Gujarat"
"886","Dr. Priya Yadav","Psychiatry","Chennai","Tamil Nadu"
"887","Dr. Amit Verma","Gynecology","Bengaluru","Karnataka"
"888","Dr. Prakash Singh","Dermatology","Ahmedabad","Gujarat"
"889","Dr. Amit Das","ENT","Ahmedabad","Gujarat"
"890","Dr. Amit Singh","ENT","Hyderabad","Telangana"
"891","Dr. Pooja Kumar","General Medicine","Kolkata","West Bengal"
"892","Dr. Prakash Sharma","Pulmonology","Pune","Maharashtra"
"893","Dr. Amit Das","Neurology","Mumbai","Maharashtra"
"894","Dr. Rohit Verma","Psychiatry","Chennai","Tamil Nadu"
"895","Dr. Aarti Sharma","Cardiology","Lucknow","Uttar Pradesh"
"896","Dr. Priya Yadav","Pediatrics","Lucknow","Uttar Pradesh"
"897","Dr. Priya Kumar","Gynecology","Hyderabad","Telangana"
"898","Dr. Sunita Sharma","Pediatrics","Kolkata","West Bengal"
"899","Dr. Aarti Sharma","Urology","Hyderabad","Telangana"
"900","Dr. Ritu Reddy","Pediatrics","Lucknow","Uttar Pradesh"
"901","Dr. Vijay Verma","Gynecology","Jaipur","Rajasthan"
"902","Dr. Pooja Chopra","ENT","Hyderabad","Telangana"
"903","Dr. Neha Reddy","General Medicine","Kolkata","West Bengal"
"904","Dr. Shreya Iyer","Orthopedics","Hyderabad","Telangana"
"905","Dr. Priya Yadav","Neurology","Mumbai","Maharashtra"
"906","Dr. Suresh Patel","Oncology","Hyderabad","Telangana"
"907","Dr. Anita Das","Neurology","Mumbai","Maharashtra"
"908","Dr. Suresh Verma","General Medicine","Bengaluru","Karnataka"
"909","Dr. Amit Iyer","Dermatology","Kolkata","West Bengal"
"910","Dr. Amit Yadav","General Medicine","Delhi","Delhi"
"911","Dr. Kavita Verma","Pediatrics","Bengaluru","Karnataka"
"912","Dr. Priya Singh","Psychiatry","Lucknow","Uttar Pradesh"
"913","Dr. Neha Yadav","Pediatrics","Hyderabad","Telangana"
"914","Dr. Rohit Yadav","Pediatrics","Kolkata","West Bengal"
"915","Dr. Sunita Yadav","Orthopedics","Lucknow","Uttar Pradesh"
"916","Dr. Pooja Kumar","Gynecology","Lucknow","Uttar Pradesh"
"917","Dr. Shreya Kumar","Gastroenterology","Ahmedabad","Gujarat"
"918","Dr. Aarti Reddy","Oncology","Delhi","Delhi"
"919","Dr. Suresh Patel","Pulmonology","Chennai","Tamil Nadu"
"920","Dr. Suresh Kumar","Cardiology","Mumbai","Maharashtra"
"921","Dr. Sunil Chopra","ENT","Mumbai","Maharashtra"
"922","Dr. Rajesh Kumar","Pediatrics","Lucknow","Uttar Pradesh"
"923","Dr. Prakash Verma","Psychiatry","Jaipur","Rajasthan"
"924","Dr. Anil Chopra","ENT","Delhi","Delhi"
"925","Dr. Priya Chopra","Psychiatry","Jaipur","Rajasthan"
"926","Dr. Neha Kumar","Cardiology","Pune","Maharashtra"
"927","Dr. Anita Chopra","Dermatology","Mumbai","Maharashtra"
"928","Dr. Aarti Iyer","Gynecology","Kolkata","West Bengal"
"929","Dr. Anil Verma","Orthopedics","Pune","Maharashtra"
"930","Dr. Meena Iyer","General Medicine","Ahmedabad","Gujarat"
"931","Dr. Aarti Verma","Pulmonology","Jaipur","Rajasthan"
"932","Dr. Rohit Iyer","Urology","Pune","Maharashtra"
"933","Dr. Priya Das","General Medicine","Mumbai","Maharashtra"
"934","Dr. Anita Yadav","Cardiology","Chennai","Tamil Nadu"
"935","Dr. Kavita Reddy","Psychiatry","Hyderabad","Telangana"
"936","Dr. Shreya Reddy","Cardiology","Bengaluru","Karnataka"
"937","Dr. Priya Patel","Oncology","Lucknow","Uttar Pradesh"
"938","Dr. Amit Reddy","ENT","Pune","Maharashtra"
"939","Dr. Shreya Reddy","ENT","Kolkata","West Bengal"
"940","Dr. Rohit Das","Gastroenterology","Kolkata","West Bengal"
"941","Dr. Pooja Yadav","Orthopedics","Jaipur","Rajasthan"
"942","Dr. Sunil Kumar","Dermatology","Chennai","Tamil Nadu"
"943","Dr. Ritu Patel","General Medicine","Hyderabad","Telangana"
"944","Dr. Rajesh Singh","Pediatrics","Pune","Maharashtra"
"945","Dr. Amit Iyer","Gastroenterology","Kolkata","West Bengal"
"946","Dr. Meena Sharma","Gastroenterology","Kolkata","West Bengal"
"947","Dr. Pooja Singh","Orthopedics","Mumbai","Maharashtra"
"948","Dr. Ritu Das","Orthopedics","Kolkata","West Bengal"
"949","Dr. Kavita Iyer","Pediatrics","Hyderabad","Telangana"
"950","Dr. Ritu Verma","Orthopedics","Bengaluru","Karnataka"
"951","Dr. Priya Patel","Gastroenterology","Hyderabad","Telangana"
"952","Dr. Amit Kumar","Urology","Ahmedabad","Gujarat"
"953","Dr. Deepak Iyer","Neurology","Jaipur","Rajasthan"
"954","Dr. Priya Das","Neurology","Chennai","Tamil Nadu"
"955","Dr. Anil Chopra","Psychiatry","Bengaluru","Karnataka"
"956","Dr. Sunil Kumar","Dermatology","Jaipur","Rajasthan"
"957","Dr. Priya Verma","Gastroenterology","Mumbai","Maharashtra"
"958","Dr. Neha Patel","Neurology","Kolkata","West Bengal"
"959","Dr. Priya Sharma","Neurology","Lucknow","Uttar Pradesh"
"960","Dr. Rohit Verma","Pulmonology","Jaipur","Rajasthan"
"961","Dr. Vijay Singh","Urology","Delhi","Delhi"
"962","Dr. Sunil Kumar","Oncology","Lucknow","Uttar Pradesh"
"963","Dr. Vijay Chopra","Cardiology","Mumbai","Maharashtra"
"964","Dr. Anita Yadav","Gynecology","Hyderabad","Telangana"
"965","Dr. Shreya Iyer","ENT","Mumbai","Maharashtra"
"966","Dr. Shreya Iyer","Gastroenterology","Bengaluru","Karnataka"
"967","Dr. Kavita Iyer","ENT","Ahmedabad","Gujarat"
"968","Dr. Vijay Patel","Gynecology","Mumbai","Maharashtra"
"969","Dr. Vijay Sharma","Pulmonology","Delhi","Delhi"
"970","Dr. Priya Yadav","Neurology","Jaipur","Rajasthan"
"971","Dr. Rohit Verma","Pulmonology","Kolkata","West Bengal"
"972","Dr. Rohit Das","Oncology","Pune","Maharashtra"
"973","Dr. Meena Das","General Medicine","Ahmedabad","Gujarat"
"974","Dr. Amit Yadav","Gynecology","Kolkata","West Bengal"
"975","Dr. Deepak Singh","Gynecology","Chennai","Tamil Nadu"
"976","Dr. Kiran Iyer","Oncology","Pune","Maharashtra"
"977","Dr. Sunil Sharma","Psychiatry","Kolkata","West Bengal"
"978","Dr. Aarti Patel","Oncology","Chennai","Tamil Nadu"
"979","Dr. Sunita Das","ENT","Chennai","Tamil Nadu"
"980","Dr. Pooja Iyer","Urology","Mumbai","Maharashtra"
"981","Dr. Priya Iyer","General Medicine","Delhi","Delhi"
"982","Dr. Ritu Yadav","Psychiatry","Lucknow","Uttar Pradesh"
"983","Dr. Anita Chopra","Orthopedics","Pune","Maharashtra"
"984","Dr. Sunil Reddy","Orthopedics","Jaipur","Rajasthan"
"985","Dr. Sunita Das","Dermatology","Pune","Maharashtra"
"986","Dr. Vijay Iyer","Urology","Chennai","Tamil Nadu"
"987","Dr. Neha Singh","Pediatrics","Kolkata","West Bengal"
"988","Dr. Amit Yadav","Gynecology","Delhi","Delhi"
"989","Dr. Suresh Iyer","Gastroenterology","Hyderabad","Telangana"
"990","Dr. Ritu Patel","Pulmonology","Chennai","Tamil Nadu"
"991","Dr. Kiran Singh","Urology","Chennai","Tamil Nadu"
"992","Dr. Prakash Sharma","Neurology","Chennai","Tamil Nadu"
"993","Dr. Anil Das","Gynecology","Chennai","Tamil Nadu"
"994","Dr. Rohit Reddy","Neurology","Mumbai","Maharashtra"
"995","Dr. Sunita Sharma","Pulmonology","Hyderabad","Telangana"
"996","Dr. Anita Iyer","Orthopedics","Jaipur","Rajasthan"
"997","Dr. Shreya Yadav","Orthopedics","Kolkata","West Bengal"
"998","Dr. Rajesh Patel","Pediatrics","Lucknow","Uttar Pradesh"
"999","Dr. Ritu Reddy","Pulmonology","Jaipur","Rajasthan"
"1000","Dr. Rohit Patel","General Medicine","Kolkata","West Bengal"
"1001","Dr. Pooja Kumar","Gastroenterology","Pune","Maharashtra"
"1002","Dr. Prakash Das","Gastroenterology","Pune","Maharashtra"
"1003","Dr. Rohit Chopra","Gynecology","Chennai","Tamil Nadu"
"1004","Dr. Sunita Kumar","Orthopedics","Jaipur","Rajasthan"
"1005","Dr. Anil Sharma","Psychiatry","Delhi","Delhi"
"1006","Dr. Ritu Das","ENT","Delhi","Delhi"
"1007","Dr. Anil Reddy","Orthopedics","Hyderabad","Telangana"
"1008","Dr. Prakash Verma","Neurology","Jaipur","Rajasthan"
"1009","Dr. Rohit Das","Neurology","Chennai","Tamil Nadu"
"1010","Dr. Kiran Reddy","Neurology","Delhi","Delhi"
"1011","Dr. Anita Kumar","Neurology","Ahmedabad","Gujarat"
"1012","Dr. Shreya Yadav","ENT","Mumbai","Maharashtra"
"1013","Dr. Amit Iyer","Orthopedics","Hyderabad","Telangana"
"1014","Dr. Shreya Iyer","Gastroenterology","Jaipur","Rajasthan"
"1015","Dr. Amit Chopra","Oncology","Chennai","Tamil Nadu"
"1016","Dr. Sunil Das","Gastroenterology","Chennai","Tamil Nadu"
"1017","Dr. Vijay Chopra","Gastroenterology","Pune","Maharashtra"
"1018","Dr. Meena Patel","Gastroenterology","Pune","Maharashtra"
"1019","Dr. Anil Patel","Neurology","Mumbai","Maharashtra"
"1020","Dr. Vijay Yadav","ENT","Mumbai","Maharashtra"
"1021","Dr. Rajesh Sharma","Gynecology","Chennai","Tamil Nadu"
"1022","Dr. Deepak Iyer","Orthopedics","Pune","Maharashtra"
"1023","Dr. Meena Yadav","Gastroenterology","Chennai","Tamil Nadu"
"1024","Dr. Anil Das","Oncology","Bengaluru","Karnataka"
"1025","Dr. Shreya Chopra","Psychiatry","Jaipur","Rajasthan"
"1026","Dr. Sunita Iyer","Psychiatry","Jaipur","Rajasthan"
"1027","Dr. Sunil Reddy","Urology","Delhi","Delhi"
"1028","Dr. Meena Reddy","Pediatrics","Jaipur","Rajasthan"
"1029","Dr. Priya Chopra","Gynecology","Lucknow","Uttar Pradesh"
"1030","Dr. Ritu Patel","Cardiology","Mumbai","Maharashtra"
"1031","Dr. Sunita Kumar","General Medicine","Bengaluru","Karnataka"
"1032","Dr. Shreya Das","Urology","Pune","Maharashtra"
"1033","Dr. Priya Iyer","ENT","Pune","Maharashtra"
"1034","Dr. Deepak Yadav","Orthopedics","Kolkata","West Bengal"
"1035","Dr. Prakash Das","Pulmonology","Jaipur","Rajasthan"
"1036","Dr. Vijay Sharma","Pulmonology","Delhi","Delhi"
"1037","Dr. Pooja Chopra","ENT","Ahmedabad","Gujarat"
"1038","Dr. Anita Das","Oncology","Lucknow","Uttar Pradesh"
"1039","Dr. Deepak Reddy","Oncology","Bengaluru","Karnataka"
"1040","Dr. Anil Chopra","Urology","Chennai","Tamil Nadu"
"1041","Dr. Suresh Reddy","Pulmonology","Chennai","Tamil Nadu"
"1042","Dr. Kiran Reddy","General Medicine","Kolkata","West Bengal"
"1043","Dr. Rajesh Das","Neurology","Mumbai","Maharashtra"
"1044","Dr. Pooja Das","Cardiology","Chennai","Tamil Nadu"
"1045","Dr. Shreya Sharma","Dermatology","Chennai","Tamil Nadu"
"1046","Dr. Meena Reddy","Gynecology","Bengaluru","Karnataka"
"1047","Dr. Amit Reddy","Pediatrics","Bengaluru","Karnataka"
"1048","Dr. Meena Reddy","Gastroenterology","Hyderabad","Telangana"
"1049","Dr. Ritu Sharma","Dermatology","Delhi","Delhi"
"1050","Dr. Anita Yadav","Psychiatry","Jaipur","Rajasthan"
"1051","Dr. Kiran Das","Gastroenterology","Pune","Maharashtra"
"1052","Dr. Prakash Kumar","Pulmonology","Kolkata","West Bengal"
"1053","Dr. Vijay Reddy","Pulmonology","Hyderabad","Telangana"
"1054","Dr. Prakash Verma","General Medicine","Pune","Maharashtra"
"1055","Dr. Rajesh Chopra","Cardiology","Pune","Maharashtra"
"1056","Dr. Meena Chopra","Neurology","Chennai","Tamil Nadu"
"1057","Dr. Deepak Reddy","Orthopedics","Bengaluru","Karnataka"
"1058","Dr. Sunita Chopra","Pulmonology","Lucknow","Uttar Pradesh"
"1059","Dr. Neha Singh","Orthopedics","Delhi","Delhi"
"1060","Dr. Kavita Reddy","Pediatrics","Jaipur","Rajasthan"
"1061","Dr. Rohit Verma","Gastroenterology","Lucknow","Uttar Pradesh"
"1062","Dr. Kiran Das","General Medicine","Lucknow","Uttar Pradesh"
"1063","Dr. Priya Verma","Pulmonology","Hyderabad","Telangana"
"1064","Dr. Amit Yadav","Pediatrics","Kolkata","West Bengal"
"1065","Dr. Sunita Sharma","General Medicine","Lucknow","Uttar Pradesh"
"1066","Dr. Sunil Patel","Psychiatry","Chennai","Tamil Nadu"
"1067","Dr. Amit Reddy","Urology","Jaipur","Rajasthan"
"1068","Dr. Deepak Chopra","Dermatology","Chennai","Tamil Nadu"
"1069","Dr. Anil Das","Neurology","Mumbai","Maharashtra"
"1070","Dr. Sunita Sharma","Gynecology","Ahmedabad","Gujarat"
"1071","Dr. Sunita Patel","Pulmonology","Mumbai","Maharashtra"
"1072","Dr. Anita Chopra","Orthopedics","Bengaluru","Karnataka"
"1073","Dr. Sunil Verma","Urology","Ahmedabad","Gujarat"
"1074","Dr. Kiran Reddy","Neurology","Hyderabad","Telangana"
"1075","Dr. Kavita Singh","Pulmonology","Delhi","Delhi"
"1076","Dr. Rohit Das","General Medicine","Ahmedabad","Gujarat"
"1077","Dr. Anita Iyer","Dermatology","Ahmedabad","Gujarat"
"1078","Dr. Priya Chopra","General Medicine","Pune","Maharashtra"
"1079","Dr. Pooja Yadav","Orthopedics","Ahmedabad","Gujarat"
"1080","Dr. Vijay Verma","Oncology","Ahmedabad","Gujarat"
"1081","Dr. Priya Singh","Oncology","Kolkata","West Bengal"
"1082","Dr. Suresh Kumar","Dermatology","Ahmedabad","Gujarat"
"1083","Dr. Shreya Singh","Pulmonology","Lucknow","Uttar Pradesh"
"1084","Dr. Sunil Singh","Gastroenterology","Mumbai","Maharashtra"
"1085","Dr. Priya Singh","Urology","Bengaluru","Karnataka"
"1086","Dr. Vijay Das","Dermatology","Bengaluru","Karnataka"
"1087","Dr. Vijay Patel","Neurology","Chennai","Tamil Nadu"
"1088","Dr. Amit Singh","Cardiology","Delhi","Delhi"
"1089","Dr. Meena Kumar","Gynecology","Kolkata","West Bengal"
"1090","Dr. Priya Singh","Neurology","Pune","Maharashtra"
"1091","Dr. Rajesh Singh","General Medicine","Lucknow","Uttar Pradesh"
"1092","Dr. Anil Yadav","Pulmonology","Ahmedabad","Gujarat"
"1093","Dr. Priya Das","Cardiology","Mumbai","Maharashtra"
"1094","Dr. Amit Verma","Cardiology","Bengaluru","Karnataka"
"1095","Dr. Sunita Singh","Gynecology","Delhi","Delhi"
"1096","Dr. Rohit Kumar","ENT","Lucknow","Uttar Pradesh"
"1097","Dr. Shreya Das","Dermatology","Bengaluru","Karnataka"
"1098","Dr. Kiran Chopra","Psychiatry","Mumbai","Maharashtra"
"1099","Dr. Sunita Verma","ENT","Jaipur","Rajasthan"
"1100","Dr. Sunil Singh","Gynecology","Lucknow","Uttar Pradesh"
"1101","Dr. Amit Chopra","Orthopedics","Bengaluru","Karnataka"
"1102","Dr. Meena Kumar","Pediatrics","Mumbai","Maharashtra"
"1103","Dr. Rajesh Das","Orthopedics","Ahmedabad","Gujarat"
"1104","Dr. Sunil Kumar","Psychiatry","Jaipur","Rajasthan"
"1105","Dr. Rohit Singh","Oncology","Pune","Maharashtra"
"1106","Dr. Meena Iyer","Oncology","Hyderabad","Telangana"
"1107","Dr. Neha Sharma","Gastroenterology","Pune","Maharashtra"
"1108","Dr. Kavita Verma","Pediatrics","Lucknow","Uttar Pradesh"
"1109","Dr. Suresh Singh","Urology","Pune","Maharashtra"
"1110","Dr. Vijay Reddy","Urology","Bengaluru","Karnataka"
"1111","Dr. Pooja Sharma","Pulmonology","Kolkata","West Bengal"
"1112","Dr. Anita Kumar","Gynecology","Hyderabad","Telangana"
"1113","Dr. Sunita Yadav","Psychiatry","Hyderabad","Telangana"
"1114","Dr. Vijay Patel","Urology","Jaipur","Rajasthan"
"1115","Dr. Rajesh Singh","Gastroenterology","Delhi","Delhi"
"1116","Dr. Amit Verma","Pulmonology","Chennai","Tamil Nadu"
"1117","Dr. Shreya Chopra","Oncology","Pune","Maharashtra"
"1118","Dr. Meena Singh","Neurology","Hyderabad","Telangana"
"1119","Dr. Neha Yadav","Gastroenterology","Hyderabad","Telangana"
"1120","Dr. Meena Patel","Orthopedics","Jaipur","Rajasthan"
"1121","Dr. Pooja Singh","Psychiatry","Jaipur","Rajasthan"
"1122","Dr. Anita Kumar","Neurology","Bengaluru","Karnataka"
"1123","Dr. Ritu Patel","General Medicine","Delhi","Delhi"
"1124","Dr. Kiran Chopra","Psychiatry","Kolkata","West Bengal"
"1125","Dr. Aarti Patel","Urology","Chennai","Tamil Nadu"
"1126","Dr. Meena Kumar","Orthopedics","Pune","Maharashtra"
"1127","Dr. Aarti Kumar","Orthopedics","Delhi","Delhi"
"1128","Dr. Aarti Iyer","Pulmonology","Ahmedabad","Gujarat"
"1129","Dr. Rajesh Patel","ENT","Chennai","Tamil Nadu"
"1130","Dr. Kiran Reddy","ENT","Bengaluru","Karnataka"
"1131","Dr. Prakash Yadav","Psychiatry","Mumbai","Maharashtra"
"1132","Dr. Ritu Reddy","Cardiology","Hyderabad","Telangana"
"1133","Dr. Meena Patel","ENT","Pune","Maharashtra"
"1134","Dr. Rohit Singh","Neurology","Hyderabad","Telangana"
"1135","Dr. Sunil Singh","Orthopedics","Lucknow","Uttar Pradesh"
"1136","Dr. Shreya Reddy","Cardiology","Mumbai","Maharashtra"
"1137","Dr. Priya Yadav","Gastroenterology","Hyderabad","Telangana"
"1138","Dr. Kiran Reddy","General Medicine","Delhi","Delhi"
"1139","Dr. Priya Patel","Pediatrics","Chennai","Tamil Nadu"
"1140","Dr. Anil Iyer","Psychiatry","Lucknow","Uttar Pradesh"
"1141","Dr. Sunil Patel","Urology","Delhi","Delhi"
"1142","Dr. Sunil Yadav","Pulmonology","Kolkata","West Bengal"
"1143","Dr. Kiran Iyer","Oncology","Pune","Maharashtra"
"1144","Dr. Rajesh Patel","Urology","Bengaluru","Karnataka"
"1145","Dr. Pooja Patel","Pulmonology","Delhi","Delhi"
"1146","Dr. Pooja Das","ENT","Ahmedabad","Gujarat"
"1147","Dr. Aarti Chopra","General Medicine","Delhi","Delhi"
"1148","Dr. Rohit Yadav","Pediatrics","Lucknow","Uttar Pradesh"
"1149","Dr. Suresh Sharma","Oncology","Delhi","Delhi"
"1150","Dr. Vijay Das","Oncology","Bengaluru","Karnataka"
"1151","Dr. Kavita Patel","Psychiatry","Kolkata","West Bengal"
"1152","Dr. Anil Verma","Urology","Ahmedabad","Gujarat"
"1153","Dr. Vijay Singh","ENT","Chennai","Tamil Nadu"
"1154","Dr. Deepak Patel","General Medicine","Pune","Maharashtra"
"1155","Dr. Pooja Kumar","Pediatrics","Mumbai","Maharashtra"
"1156","Dr. Ritu Das","Cardiology","Mumbai","Maharashtra"
"1157","Dr. Ritu Singh","Pediatrics","Jaipur","Rajasthan"
"1158","Dr. Rohit Singh","Cardiology","Lucknow","Uttar Pradesh"
"1159","Dr. Meena Das","ENT","Hyderabad","Telangana"
"1160","Dr. Sunil Singh","Psychiatry","Lucknow","Uttar Pradesh"
"1161","Dr. Aarti Chopra","Gastroenterology","Mumbai","Maharashtra"
"1162","Dr. Kiran Patel","Dermatology","Kolkata","West Bengal"
"1163","Dr. Neha Kumar","Dermatology","Kolkata","West Bengal"
"1164","Dr. Aarti Yadav","Dermatology","Mumbai","Maharashtra"
"1165","Dr. Prakash Das","Pulmonology","Bengaluru","Karnataka"
"1166","Dr. Rajesh Singh","Neurology","Kolkata","West Bengal"
"1167","Dr. Pooja Reddy","Oncology","Pune","Maharashtra"
"1168","Dr. Shreya Patel","Psychiatry","Bengaluru","Karnataka"
"1169","Dr. Ritu Kumar","Dermatology","Ahmedabad","Gujarat"
"1170","Dr. Prakash Iyer","ENT","Lucknow","Uttar Pradesh"
"1171","Dr. Pooja Iyer","Orthopedics","Kolkata","West Bengal"
"1172","Dr. Amit Sharma","ENT","Bengaluru","Karnataka"
"1173","Dr. Amit Iyer","Urology","Kolkata","West Bengal"
"1174","Dr. Meena Patel","Oncology","Chennai","Tamil Nadu"
"1175","Dr. Suresh Das","Orthopedics","Lucknow","Uttar Pradesh"
"1176","Dr. Ritu Iyer","Gynecology","Pune","Maharashtra"
"1177","Dr. Kiran Verma","Psychiatry","Mumbai","Maharashtra"
"1178","Dr. Sunita Das","Dermatology","Ahmedabad","Gujarat"
"1179","Dr. Sunil Kumar","Gynecology","Chennai","Tamil Nadu"
"1180","Dr. Ritu Verma","Cardiology","Pune","Maharashtra"
"1181","Dr. Priya Patel","Gastroenterology","Mumbai","Maharashtra"
"1182","Dr. Sunil Singh","General Medicine","Bengaluru","Karnataka"
"1183","Dr. Pooja Iyer","Psychiatry","Delhi","Delhi"
"1184","Dr. Shreya Iyer","Psychiatry","Ahmedabad","Gujarat"
"1185","Dr. Sunita Yadav","Pediatrics","Lucknow","Uttar Pradesh"
"1186","Dr. Kiran Patel","Gastroenterology","Bengaluru","Karnataka"
"1187","Dr. Anil Chopra","Dermatology","Hyderabad","Telangana"
